CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,DurationDays,Canceled,Revenue
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2388
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2933
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1987
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1689
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2128
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1570
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1086
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1076
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2447
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2732
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1034
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1021
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2136
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2278
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2529
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2905
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1025
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2333
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2709
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2460
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2134
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1083
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1847
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1215
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1559
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2827
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2079
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1437
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1693
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2083
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1128
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1623
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1870
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2566
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1611
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2348
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1275
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2648
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2904
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1690
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2080
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2246
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1527
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1822
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1730
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1194
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1963
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2754
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2993
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1256
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1319
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1492
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2534
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2233
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1846
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1910
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2663
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2486
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1558
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2079
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2640
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1675
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2631
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2627
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1919
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2362
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2574
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2119
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2115
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1474
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1350
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1659
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1806
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2458
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2820
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1793
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1478
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1587
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2421
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1808
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1684
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2547
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1899
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1392
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1348
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2447
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2865
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1925
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1488
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1077
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2727
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1575
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1336
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1183
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2443
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2704
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2772
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2195
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2950
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1099
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1218
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1646
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2259
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2036
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2184
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1452
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1572
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2864
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1736
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1297
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1124
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2269
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1850
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2336
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1759
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1639
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1981
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2560
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2558
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1887
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2878
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1661
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1097
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1774
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2100
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2537
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2438
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2786
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1084
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1235
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2754
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1666
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1006
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2330
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1683
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1064
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1621
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2911
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1823
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2540
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1903
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2067
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1808
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1765
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2752
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2056
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2813
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2006
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1085
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1293
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2435
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1430
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2113
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2437
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1448
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1423
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1834
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1618
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2186
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1289
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2861
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1817
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2608
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2913
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1088
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2393
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2618
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1627
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2421
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2054
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1106
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1208
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1266
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1381
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1554
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1771
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2039
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1944
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2036
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2163
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1631
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2337
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2929
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1165
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1023
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1735
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2398
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2945
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1072
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1557
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2125
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2648
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2356
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2549
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2256
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2952
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1262
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1351
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1176
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2562
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2728
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1380
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2271
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2696
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1549
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1733
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2130
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2495
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2561
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2250
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1780
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2227
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1887
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2603
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1381
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1535
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2470
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2410
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1159
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2454
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1318
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2043
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1029
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2461
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2552
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1924
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2914
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2797
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1399
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1438
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2571
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1286
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2428
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1037
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2378
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2142
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1468
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2375
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1064
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2078
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1301
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1390
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2448
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2022
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2774
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2882
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1679
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2073
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1669
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1506
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2219
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2413
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2955
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2624
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2284
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2513
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1240
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2272
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2197
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2888
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1458
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1278
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2905
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2468
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1823
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2220
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2750
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1938
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1463
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1585
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2401
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2538
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2727
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2807
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2024
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1936
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2140
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1439
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2790
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1309
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2207
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2635
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1560
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2359
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2187
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1728
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1852
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1589
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2962
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2698
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2891
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1228
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2327
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2337
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1275
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2451
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1726
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2079
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2524
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1149
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1314
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2033
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1526
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2070
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2505
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1412
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2729
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2781
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1885
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2925
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2569
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1019
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2497
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2472
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2290
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1804
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1948
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2720
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2306
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1965
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2115
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2934
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1123
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2954
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2565
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2543
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2164
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2376
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1182
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2632
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1127
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2511
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2716
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1130
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2119
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2194
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1826
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1828
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1874
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1698
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1196
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2867
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2286
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2557
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1526
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1395
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2696
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1021
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1987
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1512
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2255
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1184
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1964
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1185
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2566
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2708
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1193
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1158
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1556
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2457
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2275
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1113
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2768
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1254
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1090
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1673
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2487
